# Stellar spectrum generated with Kurucz-Korg pipeline
# Teff=5777.0 K, logg=4.44, [Fe/H]=0.0, [α/Fe]=0.0
# Wavelength(Angstrom)  Flux  Continuum
9261.0  3.697453523540869e6  3.738976487048979e6
9261.5  2.64991374201705e6  3.7385725331207803e6
9262.0  3.720543619830222e6  3.7381686192297507e6
9262.5  3.7259209391208775e6  3.737764734051059e6
9263.0  3.730579509255341e6  3.737360889103942e6
9263.5  3.611336223480015e6  3.7369561133634164e6
9264.0  3.730397634424248e6  3.7365513782871775e6
9264.5  3.7320551926306603e6  3.736137154801033e6
9265.0  3.716821823155125e6  3.7357229746854994e6
9265.5  3.71850594551966e6  3.7353084495205195e6
9266.0  3.7290261603516424e6  3.7348939677080344e6
9266.5  3.1465140540537024e6  3.7344788876741426e6
9267.0  3.5740971080171643e6  3.7340638512057764e6
9267.5  3.7287077402261593e6  3.7336478102811347e6
9268.0  3.722416739313034e6  3.73323181331118e6
9268.5  3.4359932428447194e6  3.732815376994385e6
9269.0  3.686763878245088e6  3.732398984681747e6
9269.5  3.729259948483641e6  3.7319826197939394e6
9270.0  3.7293110061267903e6  3.731566298687731e6
9270.5  3.729065099416383e6  3.731150451158672e6
9271.0  3.7287632498163236e6  3.7307346475893753e6
9271.5  3.72811260653393e6  3.7303184213656974e6
9272.0  3.7280960446402924e6  3.7299022395042824e6
9272.5  3.7277547362674745e6  3.729493690023681e6
9273.0  3.72740814306614e6  3.7290851825690544e6
9273.5  3.726893854660258e6  3.7286847183288424e6
9274.0  3.7215993487188765e6  3.7282842938559013e6
9274.5  3.726242972667351e6  3.7278838742983867e6
9275.0  3.725386852832578e6  3.7274834942227867e6
9275.5  3.7244399539434263e6  3.7270906147513012e6
9276.0  3.6753667130277306e6  3.726697772764482e6
9276.5  3.72413846348323e6  3.726308973667397e6
9277.0  3.72313751284105e6  3.725920211414252e6
9277.5  3.723884673887472e6  3.7255310134029295e6
9278.0  3.7238585562084313e6  3.7251418524179365e6
9278.5  3.722472492669872e6  3.7247532352043614e6
9279.0  3.7204162555154907e6  3.724364654789616e6
9279.5  3.676637317596315e6  3.723975777311122e6
9280.0  3.718012212241186e6  3.7235869367471742e6
9280.5  3.721939686048888e6  3.723197464582303e6
9281.0  3.6731641624787915e6  3.7228080295748655e6
9281.5  3.7187550508771655e6  3.7224162287150393e6
9282.0  3.7110053743833415e6  3.7220244652314815e6
9282.5  3.720495159785185e6  3.7216320681844414e6
9283.0  3.704936171945117e6  3.721239708847644e6
9283.5  3.71097883260827e6  3.720846865799091e6
9284.0  3.719562600158641e6  3.7204540606305045e6
9284.5  3.7183461615208853e6  3.7200519370528976e6
9285.0  3.718606679507988e6  3.7196498534740405e6
9285.5  3.7183427568409084e6  3.7192478010513587e6
9286.0  3.7171358974215314e6  3.7188457888584374e6
9286.5  3.717406753140386e6  3.7184439314111234e6
9287.0  3.7133651081877477e6  3.718042114189862e6
9287.5  3.7039535402163053e6  3.7176403234983557e6
9288.0  3.7165316928284694e6  3.717238572924318e6
9288.5  3.6798477947677546e6  3.7168368534103627e6
9289.0  3.6739198942050007e6  3.7164351741707562e6
9289.5  3.715178284968547e6  3.7160335230970755e6
9290.0  3.7140382218452077e6  3.71563191191442e6
9290.5  3.7145977838366395e6  3.715230322770064e6
9291.0  3.7139501556617003e6  3.7148287742877663e6
9291.5  3.7127684876480615e6  3.7144272565079383e6
9292.0  2.7833913677896606e6  3.714025779178223e6
9292.5  3.7113652695809063e6  3.713624326177398e6
9293.0  3.671728698966835e6  3.7132229134977018e6
9293.5  3.70649598614319e6  3.712821521510807e6
9294.0  3.711011000830048e6  3.712420169638872e6
9294.5  3.7114108624904677e6  3.7120188491962957e6
9295.0  3.7100740456163213e6  3.711617568682676e6
9295.5  3.71053572766622e6  3.7112165447881883e6
9296.0  3.709620632917292e6  3.7108155610536e6
9296.5  3.704853549035536e6  3.7104148277706113e6
9297.0  3.0582026813315703e6  3.710014134357788e6
9297.5  3.7069802659303662e6  3.7096134718846655e6
9298.0  3.708224901448802e6  3.709212849698426e6
9298.5  3.708057807058407e6  3.70881232718659e6
9299.0  3.568281702593364e6  3.708411844575639e6
9299.5  3.70264719540506e6  3.7080114358770405e6
9300.0  3.677084708731302e6  3.7076110672474713e6
9300.5  3.6742572876517577e6  3.7072107291453606e6
9301.0  3.7047231547454507e6  3.70681043109284e6
9301.5  3.7054956189122624e6  3.7064101694525075e6
9302.0  3.69578188036242e6  3.7060099477387955e6
9302.5  3.7051358812258155e6  3.705609758806255e6
9303.0  3.70442913273392e6  3.705209609958775e6
9303.5  3.704431271879259e6  3.7048094917805926e6
9304.0  3.7034940857725968e6  3.7044094135981044e6
9304.5  3.703272677646443e6  3.704009370904102e6
9305.0  3.7032508177401405e6  3.70360936841039e6
9305.5  3.7027072472458584e6  3.703209397749064e6
9306.0  3.7020262668625917e6  3.702809467091201e6
9306.5  3.701459417939741e6  3.7024095667774347e6
9307.0  3.7011663493247456e6  3.7020097069376055e6
9307.5  3.5565728926471956e6  3.7016098330135187e6
9308.0  3.6396513472436178e6  3.70120999924955e6
9308.5  3.700492483034627e6  3.7008101943000588e6
9309.0  3.700098037089529e6  3.7004104295305093e6
9309.5  3.6997034994873605e6  3.700010694298291e6
9310.0  3.6989936320102545e6  3.6996109996737363e6
9310.5  3.5749330002120864e6  3.6992113209404578e6
9311.0  3.6978741711599743e6  3.6988116827464146e6
9311.5  3.688490339077185e6  3.698412075156742e6
9312.0  3.655522229719053e6  3.6980125080109825e6
9312.5  3.6947465927817607e6  3.697612975699287e6
9313.0  3.6873604765746486e6  3.697213483736254e6
9313.5  3.695665289962866e6  3.696814042184917e6
9314.0  3.5634928101386544e6  3.6964146408697884e6
9314.5  3.6937046394335357e6  3.696015398531512e6
9315.0  3.684733453010934e6  3.695616196246351e6
9315.5  3.6945575172342765e6  3.6952171470657014e6
9316.0  3.693986178880736e6  3.694818138259103e6
9316.5  3.694085291131228e6  3.694419162124971e6
9317.0  3.6936856509929025e6  3.6940202261739606e6
9317.5  3.6932545482072947e6  3.6936213210225874e6
9318.0  3.6923893160455446e6  3.6932224561167206e6
9318.5  3.690783436699991e6  3.6928236195108793e6
9319.0  3.6917601920886524e6  3.692424823274194e6
9319.5  3.6858642416434414e6  3.692026053516884e6
9320.0  3.688704961084149e6  3.6916273239586796e6
9320.5  3.667908581594893e6  3.691228625341545e6
9321.0  3.657494965023192e6  3.690829966953634e6
9321.5  3.634652025838479e6  3.6904313251398164e6
9322.0  3.686588414816206e6  3.6900327234767787e6
9322.5  3.687369579950622e6  3.6896341378668384e6
9323.0  3.6871709486916605e6  3.689235592226935e6
9323.5  3.6872440820640433e6  3.6888370780817545e6
9324.0  3.6878063787768255e6  3.68843860367542e6
9324.5  3.669864220880337e6  3.688040505319574e6
9325.0  3.687292844996219e6  3.6876424468935644e6
9325.5  3.6869273506052876e6  3.6872444380096663e6
9326.0  3.686399858520422e6  3.686846469051538e6
9326.5  3.6803474898336558e6  3.686448531263776e6
9327.0  3.6829303769690213e6  3.686050633463398e6
9327.5  3.684625702604922e6  3.6856527680144287e6
9328.0  3.6508326363414126e6  3.685254942409425e6
9328.5  3.6846749833902456e6  3.684857148515962e6
9329.0  3.6842758458947814e6  3.684459394587054e6
9329.5  3.6750329174563787e6  3.684061671980223e6
9330.0  3.6831553701214436e6  3.6836639891992062e6
9330.5  3.675739089074432e6  3.6832663475442184e6
9331.0  3.682699292083541e6  3.68286874594769e6
9331.5  3.6699775661807377e6  3.682471178578758e6
9332.0  3.679007378008537e6  3.682073651145856e6
9332.5  3.6630845512335263e6  3.6816761546224547e6
9333.0  3.680968621980584e6  3.681278698393154e6
9333.5  3.6807283281243206e6  3.6808813201595587e6
9334.0  3.680333196596144e6  3.680483982140795e6
9334.5  3.669839422813602e6  3.680086753631531e6
9335.0  3.6777311382364095e6  3.6796895651330845e6
9335.5  3.679037057776682e6  3.679292407848944e6
9336.0  3.67802307297116e6  3.6788952907708855e6
9336.5  3.658679604494858e6  3.678498171534272e6
9337.0  3.676999200643656e6  3.678101092294159e6
9337.5  3.6755098487087744e6  3.677704043532657e6
9338.0  3.6741076056480277e6  3.6773070346203274e6
9338.5  3.6758926023078077e6  3.6769100516955294e6
9339.0  3.6427495452075964e6  3.6765131088352087e6
9339.5  3.6759846322943275e6  3.6761161156947413e6
9340.0  3.675588959280897e6  3.6757191625231956e6
9340.5  3.6750753579600863e6  3.675322241122137e6
9341.0  3.6747976449386943e6  3.6749253596828477e6
9341.5  3.674401500077153e6  3.6745285043440424e6
9342.0  3.673957737762992e6  3.6741316890503294e6
9342.5  3.6735413574608793e6  3.6737348732099324e6
9343.0  3.672863139737989e6  3.673338097473417e6
9343.5  3.672690407752416e6  3.672941553550847e6
9344.0  3.672115730172363e6  3.672545049500698e6
9344.5  3.671800683740753e6  3.672148620535953e6
9345.0  3.6710902366982438e6  3.6717522312481776e6
9345.5  3.6691303787684524e6  3.6713558570558256e6
9346.0  3.0770366512473375e6  3.6709595227057007e6
9346.5  3.513381353246386e6  3.6705632202218953e6
9347.0  3.6656123628321583e6  3.670166957796925e6
9347.5  3.549463476792424e6  3.6697705483379243e6
9348.0  3.6683270924527687e6  3.6693741791233877e6
9348.5  3.667751928768176e6  3.668977472660973e6
9349.0  3.6683299149034577e6  3.6685808063566787e6
9349.5  3.667954427634521e6  3.66818417146997e6
9350.0  3.664492315000489e6  3.6677875770036955e6
9350.5  3.6669240859191255e6  3.6673897047791965e6
9351.0  3.666452086634971e6  3.666991873076819e6
9351.5  3.369328470279214e6  3.6665921517185746e6
9352.0  3.665082463397076e6  3.6661924717129217e6
9352.5  3.6623205400972953e6  3.6657927914608126e6
9353.0  2.215348732232633e6  3.6653931521140127e6
9353.5  3.661990214488935e6  3.664993613539856e6
9354.0  3.663753460884789e6  3.6645941161639374e6
9354.5  3.663766194385142e6  3.664194624432434e6
9355.0  3.663632839890038e6  3.663795173939728e6
9355.5  3.6632807539073615e6  3.6633956959324293e6
9356.0  3.6626192847907213e6  3.662996258785276e6
9356.5  3.6616951151890787e6  3.6625968862903514e6
9357.0  3.6564528325823476e6  3.662197554559187e6
9357.5  3.6595206867187214e6  3.6617982668767334e6
9358.0  3.6589112998592914e6  3.6613990206056377e6
9358.5  3.66091385960681e6  3.660999749537864e6
9359.0  3.6604756395513415e6  3.660600519386663e6
9359.5  3.601006579767142e6  3.6602045534852245e6
9360.0  3.6595172053585555e6  3.659808627762952e6
9360.5  3.6591243335329425e6  3.6594144676967743e6
9361.0  3.50476098150955e6  3.6590203474070383e6
9361.5  3.6569061606325055e6  3.658626252749826e6
9362.0  2.0426483126817667e6  3.6582321978310677e6
9362.5  3.656427540241801e6  3.6578405860838005e6
9363.0  3.657026828168088e6  3.657449013331205e6
9363.5  3.6566452627352444e6  3.6570583593531563e6
9364.0  3.6561815973311034e6  3.6566677441905537e6
9364.5  3.654145860878037e6  3.65627708743789e6
9365.0  2.7978288857575874e6  3.6558864690385293e6
9365.5  3.6538385152021903e6  3.6554959723141994e6
9366.0  3.654722965792595e6  3.6551055140891434e6
9366.5  3.6544987180771013e6  3.654715049690329e6
9367.0  3.6542520734415287e6  3.6543246237996295e6
9367.5  3.652869601306594e6  3.6539341529210233e6
9368.0  3.6534725465752278e6  3.6535437210660703e6
9368.5  3.6530825065338146e6  3.6531530064888536e6
9369.0  3.652692496866567e6  3.652762331125239e6
9369.5  3.64041840008608e6  3.6523715896888045e6
9370.0  3.6519123616731884e6  3.6519808872329895e6
9370.5  3.6515222701752232e6  3.65159015369204e6
9371.0  3.6511322096031737e6  3.651199459330065e6
9371.5  3.650728616519629e6  3.65080552951412e6
9372.0  3.650335061047079e6  3.650411639628639e6
9372.5  3.6499414704482527e6  3.650017734842067e6
9373.0  3.6484694056894258e6  3.649623869681983e6
9373.5  3.649093823003049e6  3.649230036626125e6
9374.0  3.647825863960291e6  3.64883624354083e6
9374.5  3.6475354232066544e6  3.648442418037853e6
9375.0  3.643288421393984e6  3.6480486323685455e6
9375.5  1.9515220566233767e6  3.647654879311276e6
9376.0  3.6449456438473165e6  3.6472611657908545e6
9376.5  3.6462035047379476e6  3.6468674840386044e6
9377.0  3.6460273150292663e6  3.646473841909587e6
9377.5  3.6448923226917107e6  3.646080229047423e6
9378.0  3.645255405585419e6  3.6456866559323925e6
9378.5  3.6451089121532408e6  3.645293114969238e6
9379.0  3.644186411302368e6  3.6448996140978443e6
9379.5  3.640113195766044e6  3.6445061469005803e6
9380.0  3.643924990369712e6  3.6441127196903327e6
9380.5  3.6434840033253874e6  3.6437193337204177e6
9381.0  3.63948957718823e6  3.643325987494212e6
9381.5  3.642314981133692e6  3.6429327998348675e6
9382.0  3.640716138510354e6  3.6425396519181943e6
9382.5  3.5900561671373574e6  3.642146761022479e6
9383.0  3.630953907978508e6  3.6417539096393557e6
9383.5  3.639534852179187e6  3.6413610374833783e6
9384.0  3.6368002030929937e6  3.640968205133418e6
9384.5  3.6389165864318144e6  3.6405754050352587e6
9385.0  3.6399998000307158e6  3.6401826448280206e6
9385.5  3.6280207470142813e6  3.639789890586905e6
9386.0  3.5460279921231093e6  3.63939717616745e6
9386.5  3.622572346370252e6  3.6390044280784433e6
9387.0  3.6337660386961414e6  3.6386117197132045e6
9387.5  3.635562946517911e6  3.6382190436203633e6
9388.0  3.6361646462269556e6  3.637826407264246e6
9388.5  3.6369086745133526e6  3.6374337597602676e6
9389.0  3.636861627081141e6  3.6370411521739895e6
9389.5  3.625540478987056e6  3.6366484923958387e6
9390.0  3.635385455103602e6  3.6362558728745305e6
9390.5  3.631465420467475e6  3.6358632845562003e6
9391.0  3.6314115777269965e6  3.6354707362972037e6
9391.5  3.623343779144618e6  3.635078224901813e6
9392.0  3.0905624138960224e6  3.634685754079707e6
9392.5  3.633271579281135e6  3.6342932353158e6
9393.0  3.633296752961885e6  3.633900756684048e6
9393.5  3.633150329609828e6  3.6335083061089707e6
9394.0  3.6327296552339187e6  3.633115895089369e6
9394.5  3.6323359888294227e6  3.6327155090770056e6
9395.0  3.6313938202400776e6  3.6323151652424927e6
9395.5  3.615034641697757e6  3.631904248973795e6
9396.0  3.013755094108402e6  3.6314933775053415e6
9396.5  3.628152154490564e6  3.6310808842606875e6
9397.0  3.6285575907166195e6  3.630668436711054e6
9397.5  3.6283511506157713e6  3.6302546648259503e6
9398.0  3.569734587100765e6  3.6298409389402512e6
9398.5  3.626292256891375e6  3.629425821409338e6
9399.0  3.6280324271886465e6  3.62901075082311e6
9399.5  3.6281819026694032e6  3.628593748938689e6
9400.0  3.6277778289427413e6  3.628176794531143e6
9400.5  3.6269590191506725e6  3.6277608447807487e6
9401.0  3.6261955646583713e6  3.6273449421804077e6
9401.5  3.617655228369683e6  3.626930033914533e6
9402.0  3.625395168608858e6  3.6265151725582927e6
9402.5  3.6243750360166477e6  3.626098758660162e6
9403.0  3.621852645006678e6  3.6256823918550676e6
9403.5  3.580919530651505e6  3.6252735958164264e6
9404.0  3.6011602411033683e6  3.624864844211411e6
9404.5  3.6205763353759986e6  3.624461212908507e6
9405.0  3.621059542504959e6  3.6240576249722526e6
9405.5  3.620743676320873e6  3.6236536974314977e6
9406.0  3.5310302359244064e6  3.6232498135061576e6
9406.5  3.6102906815354438e6  3.6228713909122e6
9407.0  3.6052551267491356e6  3.6224930050618225e6
9407.5  3.598392974219794e6  3.622126224666964e6
9408.0  3.482232376797279e6  3.6217594784449977e6
9408.5  3.162427293670928e6  3.62139135817817e6
9409.0  3.591667915336669e6  3.621023272036043e6
9409.5  3.5968907679299344e6  3.6206612943741665e6
9410.0  3.6104494929713993e6  3.620299349899487e6
9410.5  3.608401474503649e6  3.6199379398382944e6
9411.0  3.588178832195422e6  3.619576562738639e6
9411.5  3.6058808278283766e6  3.619212908016265e6
9412.0  3.610904900479011e6  3.618849287218768e6
9412.5  3.6097715411971174e6  3.6184849486254565e6
9413.0  3.6098359983312096e6  3.61812064362203e6
9413.5  3.6112942106442926e6  3.617754533485754e6
9414.0  3.6020889696104103e6  3.6173884572534375e6
9414.5  3.6058944859317807e6  3.6170202751467195e6
9415.0  3.5967245727304406e6  3.6166521274884474e6
9415.5  3.5595621783852438e6  3.616273504588005e6
9416.0  2.0874552622653304e6  3.615894918262443e6
9416.5  3.393402023198326e6  3.615513749779619e6
9417.0  3.4713945096404664e6  3.6151326189858075e6
9417.5  2.026878105483333e6  3.6147511413425077e6
9418.0  3.4343773598403176e6  3.614369701107552e6
9418.5  3.564929151846652e6  3.6139809489180725e6
9419.0  3.590987458312261e6  3.6135922361375457e6
9419.5  3.5915859902888983e6  3.6132022642487176e6
9420.0  3.5909349322451726e6  3.6128123322385387e6
9420.5  3.6054161098829713e6  3.612422564993468e6
9421.0  3.570698422625727e6  3.6120328377174595e6
9421.5  3.6077156210024683e6  3.6116432359820795e6
9422.0  3.608049385006553e6  3.6112536740263468e6
9422.5  3.6079155399629646e6  3.610864140251195e6
9423.0  3.607319678144532e6  3.610474646419879e6
9423.5  3.6054075837960094e6  3.6100851818780974e6
9424.0  3.5907825590409194e6  3.609695756989758e6
9424.5  3.43643943077353e6  3.6093017914958997e6
9425.0  3.579563731549518e6  3.6089078671679324e6
9425.5  3.6056312490366334e6  3.608513488522168e6
9426.0  3.6063354903473645e6  3.608119150925623e6
9426.5  3.561419333026622e6  3.607724718168888e6
9427.0  3.605642783064062e6  3.6073303267695988e6
9427.5  3.60592115689449e6  3.6069308769252156e6
9428.0  3.605561616206733e6  3.606531469618311e6
9428.5  3.60521070446445e6  3.6061313331734855e6
9429.0  3.6048024232897125e6  3.605731239475672e6
9429.5  3.6043525850357595e6  3.605330573737073e6
9430.0  3.6038405748169487e6  3.6049299507347145e6
9430.5  3.6032457436634763e6  3.6045306301487703e6
9431.0  3.6021675027301344e6  3.6041313519031205e6
9431.5  3.5992519325379645e6  3.603731650270495e6
9432.0  3.589280894624229e6  3.603331991200477e6
9432.5  3.2774859202595525e6  3.602931880947653e6
9433.0  3.5951151886600303e6  3.6025318135075658e6
9433.5  3.5984500231675133e6  3.602132652775162e6
9434.0  3.5976288982890537e6  3.6017335341219525e6
9434.5  3.5917722585117444e6  3.6013339983803113e6
9435.0  3.5591875651315884e6  3.6009345054840576e6
9435.5  3.375511301378808e6  3.6005358379192483e6
9436.0  3.587681347850011e6  3.6001372131491126e6
9436.5  3.590549362295297e6  3.599757732828475e6
9437.0  3.596639649207353e6  3.599378289898015e6
9437.5  3.596812578643983e6  3.5989986654210044e6
9438.0  3.5964174761253446e6  3.5986190784605807e6
9438.5  3.595652331195451e6  3.598239673466437e6
9439.0  3.5933273513167626e6  3.597860306364485e6
9439.5  3.3927584443730814e6  3.597484267628492e6
9440.0  3.5559782099792752e6  3.5971082657091157e6
9440.5  3.3608649575580056e6  3.596732073154582e6
9441.0  3.5249051659938665e6  3.5963559174689446e6
9441.5  3.0522999730938026e6  3.595979533024515e6
9442.0  3.569927513622304e6  3.595603185511181e6
9442.5  3.5868765862959493e6  3.5952276529157846e6
9443.0  3.579580482360174e6  3.5948521568766744e6
9443.5  3.5917048410372334e6  3.5944761844181675e6
9444.0  3.591959634122511e6  3.5941002487493656e6
9444.5  3.583633822451144e6  3.593723626399577e6
9445.0  3.5912909676997736e6  3.5933470411350313e6
9445.5  3.5896606837450913e6  3.5929687003735243e6
9446.0  3.5788126301687e6  3.592590396938952e6
9446.5  3.2749504661904294e6  3.5922118069045553e6
9447.0  3.5581670675584213e6  3.5918332542753182e6
9447.5  3.533723546933466e6  3.5914531169087924e6
9448.0  3.5895726952590006e6  3.5910730175752025e6
9448.5  3.57080337916925e6  3.5906862451049224e6
9449.0  3.588177522791994e6  3.5902995120793674e6
9449.5  3.433481413330122e6  3.5899128397392547e6
9450.0  3.584525563911445e6  3.589526207046348e6
